Partenza,Destinazione,Peso del link
Siena,La Spezia,0.0
Siena,Varese,0.0
Siena,Como,0.0
Siena,Lecco,0.0
Siena,Sondrio,0.0
Siena,Milano,0.0
Siena,Bergamo,0.0
Siena,Brescia,0.0
Siena,Pavia,0.0
Siena,Lodi,0.0
Siena,Cremona,0.0
Siena,Mantova,0.0
Siena,Bolzano,0.0
Siena,Trento,0.0
Siena,Treviso,0.0
Siena,Gorizia,0.0
Siena,L'Aquila,0.0
Siena,Teramo,0.0
Siena,Pescara,0.0
Siena,Chieti,0.0
Siena,Isernia,0.0
Siena,Lecce,0.0
Siena,Potenza,0.0
Siena,Matera,0.0
Siena,Sassari,0.0
Siena,Nuoro,0.0
Siena,Cagliari,0.0
Siena,Oristano,0.0
Siena,Cosenza,0.0
Siena,Massa,0.0
Siena,Benevento,0.0
Siena,Caserta,0.0
Siena,Lucca,0.0
Siena,Vicenza,0.0
Siena,Belluno,0.0
Siena,Crotone,0.0
Siena,Salerno,0.0
Siena,Prato,0.0
Siena,Napoli,0.0
Siena,Avellino,0.0
Siena,Verona,0.0
Siena,Reggio di Calabria,0.0
Siena,Padova,0.0
Siena,Campobasso,0.0
Siena,Vibo Valentia,0.0
Siena,Arezzo,0.0
Siena,Catanzaro,0.0
Siena,Pistoia,0.0
Siena,Firenze,4783181.362060671
Siena,Monza,0.0
Siena,Livorno,0.0
Siena,Venezia,0.0
Siena,Rovigo,0.0
Siena,Pisa,0.0
Siena,Catania,0.0
Siena,Trieste,0.0
Siena,Foggia,0.0
Siena,Caltanissetta,0.0
Siena,Bari,0.0
Siena,Siena,0.0
Siena,Udine,0.0
Siena,Taranto,0.0
Siena,Siracusa,0.0
Siena,Enna,0.0
Siena,Trapani,0.0
Siena,Agrigento,0.0
Siena,Grosseto,0.0
Siena,Brindisi,0.0
Siena,Ragusa,0.0
Siena,Perugia,0.0
Siena,Terni,0.0
Siena,Fermo,0.0
Siena,Messina,0.0
Siena,Palermo,0.0
Siena,Barletta,0.0
Siena,Forlì,0.0
Siena,Pordenone,0.0
Siena,Rimini,0.0
Siena,Parma,0.0
Siena,Macerata,0.0
Siena,Modena,0.0
Siena,Latina,0.0
Siena,Ferrara,0.0
Siena,Bologna,4200635.280295837
Siena,Pesaro,0.0
Siena,Ancona,0.0
Siena,Piacenza,0.0
Siena,Ascoli Piceno,0.0
Siena,Reggio nell'Emilia,0.0
Siena,Rieti,0.0
Siena,Roma,0.0
Siena,Ravenna,0.0
Siena,Frosinone,0.0
Siena,Novara,0.0
Siena,Alessandria,0.0
Siena,Viterbo,0.0
Siena,Asti,0.0
Siena,Biella,0.0
Siena,Cusio,0.0
Siena,Torino,0.0
Siena,Cuneo,0.0
Siena,Vercelli,0.0
Siena,Savona,0.0
Siena,Genova,0.0
Siena,Imperia,0.0
Udine,La Spezia,0.0
Udine,Varese,0.0
Udine,Como,0.0
Udine,Lecco,0.0
Udine,Sondrio,0.0
Udine,Milano,8524388.9710953
Udine,Bergamo,6247984.542093117
Udine,Brescia,9070145.395344032
Udine,Pavia,0.0
Udine,Lodi,0.0
Udine,Cremona,0.0
Udine,Mantova,0.0
Udine,Bolzano,0.0
Udine,Trento,0.0
Udine,Treviso,12049295.006100487
Udine,Gorizia,5507613.211248869
Udine,L'Aquila,0.0
Udine,Teramo,0.0
Udine,Pescara,0.0
Udine,Chieti,0.0
Udine,Isernia,0.0
Udine,Lecce,0.0
Udine,Potenza,0.0
Udine,Matera,0.0
Udine,Sassari,0.0
Udine,Nuoro,0.0
Udine,Cagliari,0.0
Udine,Oristano,0.0
Udine,Cosenza,0.0
Udine,Massa,0.0
Udine,Benevento,0.0
Udine,Caserta,0.0
Udine,Lucca,0.0
Udine,Vicenza,11372784.821501467
Udine,Belluno,0.0
Udine,Crotone,0.0
Udine,Salerno,0.0
Udine,Prato,0.0
Udine,Napoli,0.0
Udine,Avellino,0.0
Udine,Verona,4182135.1714033484
Udine,Reggio di Calabria,0.0
Udine,Padova,8651119.90453283
Udine,Campobasso,0.0
Udine,Vibo Valentia,0.0
Udine,Arezzo,0.0
Udine,Catanzaro,0.0
Udine,Pistoia,0.0
Udine,Firenze,0.0
Udine,Monza,0.0
Udine,Livorno,0.0
Udine,Venezia,5046605.286859059
Udine,Rovigo,0.0
Udine,Pisa,0.0
Udine,Catania,0.0
Udine,Trieste,0.0
Udine,Foggia,0.0
Udine,Caltanissetta,0.0
Udine,Bari,0.0
Udine,Siena,0.0
Udine,Udine,0.0
Udine,Taranto,0.0
Udine,Siracusa,0.0
Udine,Enna,0.0
Udine,Trapani,0.0
Udine,Agrigento,0.0
Udine,Grosseto,0.0
Udine,Brindisi,0.0
Udine,Ragusa,0.0
Udine,Perugia,0.0
Udine,Terni,0.0
Udine,Fermo,0.0
Udine,Messina,0.0
Udine,Palermo,0.0
Udine,Barletta,0.0
Udine,Forlì,0.0
Udine,Pordenone,9950806.372044684
Udine,Rimini,0.0
Udine,Parma,0.0
Udine,Macerata,0.0
Udine,Modena,4429369.08174815
Udine,Latina,0.0
Udine,Ferrara,0.0
Udine,Bologna,6444345.093503595
Udine,Pesaro,0.0
Udine,Ancona,0.0
Udine,Piacenza,0.0
Udine,Ascoli Piceno,0.0
Udine,Reggio nell'Emilia,0.0
Udine,Rieti,0.0
Udine,Roma,0.0
Udine,Ravenna,0.0
Udine,Frosinone,0.0
Udine,Novara,0.0
Udine,Alessandria,0.0
Udine,Viterbo,0.0
Udine,Asti,0.0
Udine,Biella,0.0
Udine,Cusio,0.0
Udine,Torino,6385915.882473741
Udine,Cuneo,0.0
Udine,Vercelli,0.0
Udine,Savona,0.0
Udine,Genova,0.0
Udine,Imperia,0.0
Taranto,La Spezia,0.0
Taranto,Varese,0.0
Taranto,Como,0.0
Taranto,Lecco,0.0
Taranto,Sondrio,0.0
Taranto,Milano,0.0
Taranto,Bergamo,0.0
Taranto,Brescia,0.0
Taranto,Pavia,0.0
Taranto,Lodi,0.0
Taranto,Cremona,0.0
Taranto,Mantova,0.0
Taranto,Bolzano,0.0
Taranto,Trento,0.0
Taranto,Treviso,0.0
Taranto,Gorizia,0.0
Taranto,L'Aquila,0.0
Taranto,Teramo,0.0
Taranto,Pescara,0.0
Taranto,Chieti,0.0
Taranto,Isernia,0.0
Taranto,Lecce,0.0
Taranto,Potenza,0.0
Taranto,Matera,0.0
Taranto,Sassari,0.0
Taranto,Nuoro,0.0
Taranto,Cagliari,0.0
Taranto,Oristano,0.0
Taranto,Cosenza,0.0
Taranto,Massa,0.0
Taranto,Benevento,0.0
Taranto,Caserta,0.0
Taranto,Lucca,0.0
Taranto,Vicenza,0.0
Taranto,Belluno,0.0
Taranto,Crotone,0.0
Taranto,Salerno,0.0
Taranto,Prato,0.0
Taranto,Napoli,0.0
Taranto,Avellino,0.0
Taranto,Verona,0.0
Taranto,Reggio di Calabria,0.0
Taranto,Padova,0.0
Taranto,Campobasso,0.0
Taranto,Vibo Valentia,0.0
Taranto,Arezzo,0.0
Taranto,Catanzaro,0.0
Taranto,Pistoia,0.0
Taranto,Firenze,0.0
Taranto,Monza,0.0
Taranto,Livorno,0.0
Taranto,Venezia,0.0
Taranto,Rovigo,0.0
Taranto,Pisa,0.0
Taranto,Catania,0.0
Taranto,Trieste,0.0
Taranto,Foggia,0.0
Taranto,Caltanissetta,0.0
Taranto,Bari,0.0
Taranto,Siena,0.0
Taranto,Udine,0.0
Taranto,Taranto,0.0
Taranto,Siracusa,0.0
Taranto,Enna,0.0
Taranto,Trapani,0.0
Taranto,Agrigento,0.0
Taranto,Grosseto,0.0
Taranto,Brindisi,0.0
Taranto,Ragusa,0.0
Taranto,Perugia,0.0
Taranto,Terni,0.0
Taranto,Fermo,0.0
Taranto,Messina,0.0
Taranto,Palermo,0.0
Taranto,Barletta,0.0
Taranto,Forlì,0.0
Taranto,Pordenone,0.0
Taranto,Rimini,0.0
Taranto,Parma,0.0
Taranto,Macerata,0.0
Taranto,Modena,0.0
Taranto,Latina,0.0
Taranto,Ferrara,0.0
Taranto,Bologna,0.0
Taranto,Pesaro,0.0
Taranto,Ancona,0.0
Taranto,Piacenza,0.0
Taranto,Ascoli Piceno,0.0
Taranto,Reggio nell'Emilia,0.0
Taranto,Rieti,0.0
Taranto,Roma,0.0
Taranto,Ravenna,0.0
Taranto,Frosinone,0.0
Taranto,Novara,0.0
Taranto,Alessandria,0.0
Taranto,Viterbo,0.0
Taranto,Asti,0.0
Taranto,Biella,0.0
Taranto,Cusio,0.0
Taranto,Torino,0.0
Taranto,Cuneo,0.0
Taranto,Vercelli,0.0
Taranto,Savona,0.0
Taranto,Genova,0.0
Taranto,Imperia,0.0
Siracusa,La Spezia,0.0
Siracusa,Varese,0.0
Siracusa,Como,0.0
Siracusa,Lecco,0.0
Siracusa,Sondrio,0.0
Siracusa,Milano,0.0
Siracusa,Bergamo,0.0
Siracusa,Brescia,0.0
Siracusa,Pavia,0.0
Siracusa,Lodi,0.0
Siracusa,Cremona,0.0
Siracusa,Mantova,0.0
Siracusa,Bolzano,0.0
Siracusa,Trento,0.0
Siracusa,Treviso,0.0
Siracusa,Gorizia,0.0
Siracusa,L'Aquila,0.0
Siracusa,Teramo,0.0
Siracusa,Pescara,0.0
Siracusa,Chieti,0.0
Siracusa,Isernia,0.0
Siracusa,Lecce,0.0
Siracusa,Potenza,0.0
Siracusa,Matera,0.0
Siracusa,Sassari,0.0
Siracusa,Nuoro,0.0
Siracusa,Cagliari,0.0
Siracusa,Oristano,0.0
Siracusa,Cosenza,0.0
Siracusa,Massa,0.0
Siracusa,Benevento,0.0
Siracusa,Caserta,0.0
Siracusa,Lucca,0.0
Siracusa,Vicenza,0.0
Siracusa,Belluno,0.0
Siracusa,Crotone,0.0
Siracusa,Salerno,0.0
Siracusa,Prato,0.0
Siracusa,Napoli,0.0
Siracusa,Avellino,0.0
Siracusa,Verona,0.0
Siracusa,Reggio di Calabria,0.0
Siracusa,Padova,0.0
Siracusa,Campobasso,0.0
Siracusa,Vibo Valentia,0.0
Siracusa,Arezzo,0.0
Siracusa,Catanzaro,0.0
Siracusa,Pistoia,0.0
Siracusa,Firenze,0.0
Siracusa,Monza,0.0
Siracusa,Livorno,0.0
Siracusa,Venezia,0.0
Siracusa,Rovigo,0.0
Siracusa,Pisa,0.0
Siracusa,Catania,0.0
Siracusa,Trieste,0.0
Siracusa,Foggia,0.0
Siracusa,Caltanissetta,0.0
Siracusa,Bari,0.0
Siracusa,Siena,0.0
Siracusa,Udine,0.0
Siracusa,Taranto,0.0
Siracusa,Siracusa,0.0
Siracusa,Enna,0.0
Siracusa,Trapani,0.0
Siracusa,Agrigento,0.0
Siracusa,Grosseto,0.0
Siracusa,Brindisi,0.0
Siracusa,Ragusa,0.0
Siracusa,Perugia,0.0
Siracusa,Terni,0.0
Siracusa,Fermo,0.0
Siracusa,Messina,0.0
Siracusa,Palermo,0.0
Siracusa,Barletta,0.0
Siracusa,Forlì,0.0
Siracusa,Pordenone,0.0
Siracusa,Rimini,0.0
Siracusa,Parma,0.0
Siracusa,Macerata,0.0
Siracusa,Modena,0.0
Siracusa,Latina,0.0
Siracusa,Ferrara,0.0
Siracusa,Bologna,0.0
Siracusa,Pesaro,0.0
Siracusa,Ancona,0.0
Siracusa,Piacenza,0.0
Siracusa,Ascoli Piceno,0.0
Siracusa,Reggio nell'Emilia,0.0
Siracusa,Rieti,0.0
Siracusa,Roma,0.0
Siracusa,Ravenna,0.0
Siracusa,Frosinone,0.0
Siracusa,Novara,0.0
Siracusa,Alessandria,0.0
Siracusa,Viterbo,0.0
Siracusa,Asti,0.0
Siracusa,Biella,0.0
Siracusa,Cusio,0.0
Siracusa,Torino,0.0
Siracusa,Cuneo,0.0
Siracusa,Vercelli,0.0
Siracusa,Savona,0.0
Siracusa,Genova,0.0
Siracusa,Imperia,0.0
Enna,La Spezia,0.0
Enna,Varese,0.0
Enna,Como,0.0
Enna,Lecco,0.0
Enna,Sondrio,0.0
Enna,Milano,0.0
Enna,Bergamo,0.0
Enna,Brescia,0.0
Enna,Pavia,0.0
Enna,Lodi,0.0
Enna,Cremona,0.0
Enna,Mantova,0.0
Enna,Bolzano,0.0
Enna,Trento,0.0
Enna,Treviso,0.0
Enna,Gorizia,0.0
Enna,L'Aquila,0.0
Enna,Teramo,0.0
Enna,Pescara,0.0
Enna,Chieti,0.0
Enna,Isernia,0.0
Enna,Lecce,0.0
Enna,Potenza,0.0
Enna,Matera,0.0
Enna,Sassari,0.0
Enna,Nuoro,0.0
Enna,Cagliari,0.0
Enna,Oristano,0.0
Enna,Cosenza,0.0
Enna,Massa,0.0
Enna,Benevento,0.0
Enna,Caserta,0.0
Enna,Lucca,0.0
Enna,Vicenza,0.0
Enna,Belluno,0.0
Enna,Crotone,0.0
Enna,Salerno,0.0
Enna,Prato,0.0
Enna,Napoli,0.0
Enna,Avellino,0.0
Enna,Verona,0.0
Enna,Reggio di Calabria,0.0
Enna,Padova,0.0
Enna,Campobasso,0.0
Enna,Vibo Valentia,0.0
Enna,Arezzo,0.0
Enna,Catanzaro,0.0
Enna,Pistoia,0.0
Enna,Firenze,0.0
Enna,Monza,0.0
Enna,Livorno,0.0
Enna,Venezia,0.0
Enna,Rovigo,0.0
Enna,Pisa,0.0
Enna,Catania,0.0
Enna,Trieste,0.0
Enna,Foggia,0.0
Enna,Caltanissetta,0.0
Enna,Bari,0.0
Enna,Siena,0.0
Enna,Udine,0.0
Enna,Taranto,0.0
Enna,Siracusa,0.0
Enna,Enna,0.0
Enna,Trapani,0.0
Enna,Agrigento,0.0
Enna,Grosseto,0.0
Enna,Brindisi,0.0
Enna,Ragusa,0.0
Enna,Perugia,0.0
Enna,Terni,0.0
Enna,Fermo,0.0
Enna,Messina,0.0
Enna,Palermo,0.0
Enna,Barletta,0.0
Enna,Forlì,0.0
Enna,Pordenone,0.0
Enna,Rimini,0.0
Enna,Parma,0.0
Enna,Macerata,0.0
Enna,Modena,0.0
Enna,Latina,0.0
Enna,Ferrara,0.0
Enna,Bologna,0.0
Enna,Pesaro,0.0
Enna,Ancona,0.0
Enna,Piacenza,0.0
Enna,Ascoli Piceno,0.0
Enna,Reggio nell'Emilia,0.0
Enna,Rieti,0.0
Enna,Roma,0.0
Enna,Ravenna,0.0
Enna,Frosinone,0.0
Enna,Novara,0.0
Enna,Alessandria,0.0
Enna,Viterbo,0.0
Enna,Asti,0.0
Enna,Biella,0.0
Enna,Cusio,0.0
Enna,Torino,0.0
Enna,Cuneo,0.0
Enna,Vercelli,0.0
Enna,Savona,0.0
Enna,Genova,0.0
Enna,Imperia,0.0
Trapani,La Spezia,0.0
Trapani,Varese,0.0
Trapani,Como,0.0
Trapani,Lecco,0.0
Trapani,Sondrio,0.0
Trapani,Milano,0.0
Trapani,Bergamo,0.0
Trapani,Brescia,0.0
Trapani,Pavia,0.0
Trapani,Lodi,0.0
Trapani,Cremona,0.0
Trapani,Mantova,0.0
Trapani,Bolzano,0.0
Trapani,Trento,0.0
Trapani,Treviso,0.0
Trapani,Gorizia,0.0
Trapani,L'Aquila,0.0
Trapani,Teramo,0.0
Trapani,Pescara,0.0
Trapani,Chieti,0.0
Trapani,Isernia,0.0
Trapani,Lecce,0.0
Trapani,Potenza,0.0
Trapani,Matera,0.0
Trapani,Sassari,0.0
Trapani,Nuoro,0.0
Trapani,Cagliari,0.0
Trapani,Oristano,0.0
Trapani,Cosenza,0.0
Trapani,Massa,0.0
Trapani,Benevento,0.0
Trapani,Caserta,0.0
Trapani,Lucca,0.0
Trapani,Vicenza,0.0
Trapani,Belluno,0.0
Trapani,Crotone,0.0
Trapani,Salerno,0.0
Trapani,Prato,0.0
Trapani,Napoli,0.0
Trapani,Avellino,0.0
Trapani,Verona,0.0
Trapani,Reggio di Calabria,0.0
Trapani,Padova,0.0
Trapani,Campobasso,0.0
Trapani,Vibo Valentia,0.0
Trapani,Arezzo,0.0
Trapani,Catanzaro,0.0
Trapani,Pistoia,0.0
Trapani,Firenze,0.0
Trapani,Monza,0.0
Trapani,Livorno,0.0
Trapani,Venezia,0.0
Trapani,Rovigo,0.0
Trapani,Pisa,0.0
Trapani,Catania,0.0
Trapani,Trieste,0.0
Trapani,Foggia,0.0
Trapani,Caltanissetta,0.0
Trapani,Bari,0.0
Trapani,Siena,0.0
Trapani,Udine,0.0
Trapani,Taranto,0.0
Trapani,Siracusa,0.0
Trapani,Enna,0.0
Trapani,Trapani,0.0
Trapani,Agrigento,0.0
Trapani,Grosseto,0.0
Trapani,Brindisi,0.0
Trapani,Ragusa,0.0
Trapani,Perugia,0.0
Trapani,Terni,0.0
Trapani,Fermo,0.0
Trapani,Messina,0.0
Trapani,Palermo,0.0
Trapani,Barletta,0.0
Trapani,Forlì,0.0
Trapani,Pordenone,0.0
Trapani,Rimini,0.0
Trapani,Parma,0.0
Trapani,Macerata,0.0
Trapani,Modena,0.0
Trapani,Latina,0.0
Trapani,Ferrara,0.0
Trapani,Bologna,0.0
Trapani,Pesaro,0.0
Trapani,Ancona,0.0
Trapani,Piacenza,0.0
Trapani,Ascoli Piceno,0.0
Trapani,Reggio nell'Emilia,0.0
Trapani,Rieti,0.0
Trapani,Roma,0.0
Trapani,Ravenna,0.0
Trapani,Frosinone,0.0
Trapani,Novara,0.0
Trapani,Alessandria,0.0
Trapani,Viterbo,0.0
Trapani,Asti,0.0
Trapani,Biella,0.0
Trapani,Cusio,0.0
Trapani,Torino,0.0
Trapani,Cuneo,0.0
Trapani,Vercelli,0.0
Trapani,Savona,0.0
Trapani,Genova,0.0
Trapani,Imperia,0.0
Agrigento,La Spezia,0.0
Agrigento,Varese,0.0
Agrigento,Como,0.0
Agrigento,Lecco,0.0
Agrigento,Sondrio,0.0
Agrigento,Milano,0.0
Agrigento,Bergamo,0.0
Agrigento,Brescia,0.0
Agrigento,Pavia,0.0
Agrigento,Lodi,0.0
Agrigento,Cremona,0.0
Agrigento,Mantova,0.0
Agrigento,Bolzano,0.0
Agrigento,Trento,0.0
Agrigento,Treviso,0.0
Agrigento,Gorizia,0.0
Agrigento,L'Aquila,0.0
Agrigento,Teramo,0.0
Agrigento,Pescara,0.0
Agrigento,Chieti,0.0
Agrigento,Isernia,0.0
Agrigento,Lecce,0.0
Agrigento,Potenza,0.0
Agrigento,Matera,0.0
Agrigento,Sassari,0.0
Agrigento,Nuoro,0.0
Agrigento,Cagliari,0.0
Agrigento,Oristano,0.0
Agrigento,Cosenza,0.0
Agrigento,Massa,0.0
Agrigento,Benevento,0.0
Agrigento,Caserta,0.0
Agrigento,Lucca,0.0
Agrigento,Vicenza,0.0
Agrigento,Belluno,0.0
Agrigento,Crotone,0.0
Agrigento,Salerno,0.0
Agrigento,Prato,0.0
Agrigento,Napoli,0.0
Agrigento,Avellino,0.0
Agrigento,Verona,0.0
Agrigento,Reggio di Calabria,0.0
Agrigento,Padova,0.0
Agrigento,Campobasso,0.0
Agrigento,Vibo Valentia,0.0
Agrigento,Arezzo,0.0
Agrigento,Catanzaro,0.0
Agrigento,Pistoia,0.0
Agrigento,Firenze,0.0
Agrigento,Monza,0.0
Agrigento,Livorno,0.0
Agrigento,Venezia,0.0
Agrigento,Rovigo,0.0
Agrigento,Pisa,0.0
Agrigento,Catania,0.0
Agrigento,Trieste,0.0
Agrigento,Foggia,0.0
Agrigento,Caltanissetta,0.0
Agrigento,Bari,0.0
Agrigento,Siena,0.0
Agrigento,Udine,0.0
Agrigento,Taranto,0.0
Agrigento,Siracusa,0.0
Agrigento,Enna,0.0
Agrigento,Trapani,0.0
Agrigento,Agrigento,0.0
Agrigento,Grosseto,0.0
Agrigento,Brindisi,0.0
Agrigento,Ragusa,0.0
Agrigento,Perugia,0.0
Agrigento,Terni,0.0
Agrigento,Fermo,0.0
Agrigento,Messina,0.0
Agrigento,Palermo,0.0
Agrigento,Barletta,0.0
Agrigento,Forlì,0.0
Agrigento,Pordenone,0.0
Agrigento,Rimini,0.0
Agrigento,Parma,0.0
Agrigento,Macerata,0.0
Agrigento,Modena,0.0
Agrigento,Latina,0.0
Agrigento,Ferrara,0.0
Agrigento,Bologna,0.0
Agrigento,Pesaro,0.0
Agrigento,Ancona,0.0
Agrigento,Piacenza,0.0
Agrigento,Ascoli Piceno,0.0
Agrigento,Reggio nell'Emilia,0.0
Agrigento,Rieti,0.0
Agrigento,Roma,0.0
Agrigento,Ravenna,0.0
Agrigento,Frosinone,0.0
Agrigento,Novara,0.0
Agrigento,Alessandria,0.0
Agrigento,Viterbo,0.0
Agrigento,Asti,0.0
Agrigento,Biella,0.0
Agrigento,Cusio,0.0
Agrigento,Torino,0.0
Agrigento,Cuneo,0.0
Agrigento,Vercelli,0.0
Agrigento,Savona,0.0
Agrigento,Genova,0.0
Agrigento,Imperia,0.0
Grosseto,La Spezia,0.0
Grosseto,Varese,0.0
Grosseto,Como,0.0
Grosseto,Lecco,0.0
Grosseto,Sondrio,0.0
Grosseto,Milano,0.0
Grosseto,Bergamo,0.0
Grosseto,Brescia,0.0
Grosseto,Pavia,0.0
Grosseto,Lodi,0.0
Grosseto,Cremona,0.0
Grosseto,Mantova,0.0
Grosseto,Bolzano,0.0
Grosseto,Trento,0.0
Grosseto,Treviso,0.0
Grosseto,Gorizia,0.0
Grosseto,L'Aquila,0.0
Grosseto,Teramo,0.0
Grosseto,Pescara,0.0
Grosseto,Chieti,0.0
Grosseto,Isernia,0.0
Grosseto,Lecce,0.0
Grosseto,Potenza,0.0
Grosseto,Matera,0.0
Grosseto,Sassari,0.0
Grosseto,Nuoro,0.0
Grosseto,Cagliari,0.0
Grosseto,Oristano,0.0
Grosseto,Cosenza,0.0
Grosseto,Massa,0.0
Grosseto,Benevento,0.0
Grosseto,Caserta,0.0
Grosseto,Lucca,0.0
Grosseto,Vicenza,0.0
Grosseto,Belluno,0.0
Grosseto,Crotone,0.0
Grosseto,Salerno,0.0
Grosseto,Prato,0.0
Grosseto,Napoli,0.0
Grosseto,Avellino,0.0
Grosseto,Verona,0.0
Grosseto,Reggio di Calabria,0.0
Grosseto,Padova,0.0
Grosseto,Campobasso,0.0
Grosseto,Vibo Valentia,0.0
Grosseto,Arezzo,0.0
Grosseto,Catanzaro,0.0
Grosseto,Pistoia,0.0
Grosseto,Firenze,0.0
Grosseto,Monza,0.0
Grosseto,Livorno,0.0
Grosseto,Venezia,0.0
Grosseto,Rovigo,0.0
Grosseto,Pisa,0.0
Grosseto,Catania,0.0
Grosseto,Trieste,0.0
Grosseto,Foggia,0.0
Grosseto,Caltanissetta,0.0
Grosseto,Bari,0.0
Grosseto,Siena,0.0
Grosseto,Udine,0.0
Grosseto,Taranto,0.0
Grosseto,Siracusa,0.0
Grosseto,Enna,0.0
Grosseto,Trapani,0.0
Grosseto,Agrigento,0.0
Grosseto,Grosseto,0.0
Grosseto,Brindisi,0.0
Grosseto,Ragusa,0.0
Grosseto,Perugia,0.0
Grosseto,Terni,0.0
Grosseto,Fermo,0.0
Grosseto,Messina,0.0
Grosseto,Palermo,0.0
Grosseto,Barletta,0.0
Grosseto,Forlì,0.0
Grosseto,Pordenone,0.0
Grosseto,Rimini,0.0
Grosseto,Parma,0.0
Grosseto,Macerata,0.0
Grosseto,Modena,0.0
Grosseto,Latina,0.0
Grosseto,Ferrara,0.0
Grosseto,Bologna,0.0
Grosseto,Pesaro,0.0
Grosseto,Ancona,0.0
Grosseto,Piacenza,0.0
Grosseto,Ascoli Piceno,0.0
Grosseto,Reggio nell'Emilia,0.0
Grosseto,Rieti,0.0
Grosseto,Roma,0.0
Grosseto,Ravenna,0.0
Grosseto,Frosinone,0.0
Grosseto,Novara,0.0
Grosseto,Alessandria,0.0
Grosseto,Viterbo,0.0
Grosseto,Asti,0.0
Grosseto,Biella,0.0
Grosseto,Cusio,0.0
Grosseto,Torino,0.0
Grosseto,Cuneo,0.0
Grosseto,Vercelli,0.0
Grosseto,Savona,0.0
Grosseto,Genova,0.0
Grosseto,Imperia,0.0
Brindisi,La Spezia,0.0
Brindisi,Varese,0.0
Brindisi,Como,0.0
Brindisi,Lecco,0.0
Brindisi,Sondrio,0.0
Brindisi,Milano,0.0
Brindisi,Bergamo,0.0
Brindisi,Brescia,0.0
Brindisi,Pavia,0.0
Brindisi,Lodi,0.0
Brindisi,Cremona,0.0
Brindisi,Mantova,0.0
Brindisi,Bolzano,0.0
Brindisi,Trento,0.0
Brindisi,Treviso,0.0
Brindisi,Gorizia,0.0
Brindisi,L'Aquila,0.0
Brindisi,Teramo,0.0
Brindisi,Pescara,0.0
Brindisi,Chieti,0.0
Brindisi,Isernia,0.0
Brindisi,Lecce,0.0
Brindisi,Potenza,0.0
Brindisi,Matera,0.0
Brindisi,Sassari,0.0
Brindisi,Nuoro,0.0
Brindisi,Cagliari,0.0
Brindisi,Oristano,0.0
Brindisi,Cosenza,0.0
Brindisi,Massa,0.0
Brindisi,Benevento,0.0
Brindisi,Caserta,0.0
Brindisi,Lucca,0.0
Brindisi,Vicenza,0.0
Brindisi,Belluno,0.0
Brindisi,Crotone,0.0
Brindisi,Salerno,0.0
Brindisi,Prato,0.0
Brindisi,Napoli,0.0
Brindisi,Avellino,0.0
Brindisi,Verona,0.0
Brindisi,Reggio di Calabria,0.0
Brindisi,Padova,0.0
Brindisi,Campobasso,0.0
Brindisi,Vibo Valentia,0.0
Brindisi,Arezzo,0.0
Brindisi,Catanzaro,0.0
Brindisi,Pistoia,0.0
Brindisi,Firenze,0.0
Brindisi,Monza,0.0
Brindisi,Livorno,0.0
Brindisi,Venezia,0.0
Brindisi,Rovigo,0.0
Brindisi,Pisa,0.0
Brindisi,Catania,0.0
Brindisi,Trieste,0.0
Brindisi,Foggia,0.0
Brindisi,Caltanissetta,0.0
Brindisi,Bari,0.0
Brindisi,Siena,0.0
Brindisi,Udine,0.0
Brindisi,Taranto,0.0
Brindisi,Siracusa,0.0
Brindisi,Enna,0.0
Brindisi,Trapani,0.0
Brindisi,Agrigento,0.0
Brindisi,Grosseto,0.0
Brindisi,Brindisi,0.0
Brindisi,Ragusa,0.0
Brindisi,Perugia,0.0
Brindisi,Terni,0.0
Brindisi,Fermo,0.0
Brindisi,Messina,0.0
Brindisi,Palermo,0.0
Brindisi,Barletta,0.0
Brindisi,Forlì,0.0
Brindisi,Pordenone,0.0
Brindisi,Rimini,0.0
Brindisi,Parma,0.0
Brindisi,Macerata,0.0
Brindisi,Modena,0.0
Brindisi,Latina,0.0
Brindisi,Ferrara,0.0
Brindisi,Bologna,0.0
Brindisi,Pesaro,0.0
Brindisi,Ancona,0.0
Brindisi,Piacenza,0.0
Brindisi,Ascoli Piceno,0.0
Brindisi,Reggio nell'Emilia,0.0
Brindisi,Rieti,0.0
Brindisi,Roma,0.0
Brindisi,Ravenna,0.0
Brindisi,Frosinone,0.0
Brindisi,Novara,0.0
Brindisi,Alessandria,0.0
Brindisi,Viterbo,0.0
Brindisi,Asti,0.0
Brindisi,Biella,0.0
Brindisi,Cusio,0.0
Brindisi,Torino,0.0
Brindisi,Cuneo,0.0
Brindisi,Vercelli,0.0
Brindisi,Savona,0.0
Brindisi,Genova,0.0
Brindisi,Imperia,0.0
Ragusa,La Spezia,0.0
Ragusa,Varese,0.0
Ragusa,Como,0.0
Ragusa,Lecco,0.0
Ragusa,Sondrio,0.0
Ragusa,Milano,0.0
Ragusa,Bergamo,0.0
Ragusa,Brescia,0.0
Ragusa,Pavia,0.0
Ragusa,Lodi,0.0
Ragusa,Cremona,0.0
Ragusa,Mantova,0.0
Ragusa,Bolzano,0.0
Ragusa,Trento,0.0
Ragusa,Treviso,0.0
Ragusa,Gorizia,0.0
Ragusa,L'Aquila,0.0
Ragusa,Teramo,0.0
Ragusa,Pescara,0.0
Ragusa,Chieti,0.0
Ragusa,Isernia,0.0
Ragusa,Lecce,0.0
